id,courseId,quarter,sectionLetter,sectionType,learningFormat,days,timeRange,location,building,room,instructor,sln,openSeats,totalSeats,addCodeRequired,gradeType,fee,jointWith,createdAt,updatedAt
8f3eee9c-08fd-4c3c-a12d-e2401e51163c,2310a7d4-5651-4a7a-ba07-0c7acc7a91fd,Winter 2026,C,lecture (5 credits),In-person,"Tuesday, Thursday",8:45 AM - 10:45 AM,UWBB  building room  270,UWBB,270,,10737,34,34,,,,,2025-10-28 05:50:45.72,2025-10-28 05:50:45.72
56008ec6-74c1-42e9-a854-5f1c5b0677e0,7b30b488-ba38-4658-8279-4fde24bb5127,Winter 2026,A,lecture (5 credits),Hybrid,Wednesday,8:45 AM - 10:45 AM,UW1  building room  020,UW1,020,S Charusheela,10738,37,37,,,,,2025-10-28 05:50:45.94,2025-10-28 05:50:45.94
b27148db-72d9-45e4-9691-476bd7ec6ab1,7b30b488-ba38-4658-8279-4fde24bb5127,Winter 2026,B,lecture (5 credits),In-person,"Monday, Wednesday",3:30 PM - 5:30 PM,UW2  building room  031,UW2,031,,10739,34,34,,,,,2025-10-28 05:50:46.011,2025-10-28 05:50:46.011
79aa0695-66d1-437d-a054-edd4014c5877,0beaa876-bd18-411c-a954-a8f9c1dff125,Winter 2026,A,lecture (5 credits),In-person,"Tuesday, Thursday",5:45 PM - 7:45 PM,UW1  building room  221,UW1,221,,10740,42,42,,,,,2025-10-28 05:50:46.228,2025-10-28 05:50:46.228
b5b6774e-44f7-4f9e-a24b-a92a6c425239,0beaa876-bd18-411c-a954-a8f9c1dff125,Winter 2026,B,lecture (5 credits),In-person,"Monday, Wednesday",1:15 PM - 3:15 PM,UW1  building room  041,UW1,041,,10741,42,42,,,,,2025-10-28 05:50:46.298,2025-10-28 05:50:46.298
22285802-fcc0-4595-a465-1a14447c04a2,dbdce8e4-3680-4c6d-9950-1692cc26e673,Winter 2026,A,lecture (5 credits),Hybrid,"Monday, Wednesday",11:00 AM - 1:00 PM,DISC  building room  162,DISC,162,Elizabeth H Follmer,10742,42,42,,,,,2025-10-28 05:50:46.516,2025-10-28 05:50:46.516
89c4860a-dc1d-459f-8ba0-46614b2e6b89,dbdce8e4-3680-4c6d-9950-1692cc26e673,Winter 2026,B,lecture (5 credits),In-person,"Monday, Wednesday",1:15 PM - 3:15 PM,UWBB  building room  272,UWBB,272,Vivian Lu Xiao,10743,42,42,,,,,2025-10-28 05:50:46.59,2025-10-28 05:50:46.59
28770934-4ff0-4942-8f6d-31f60dc9a4a5,dbdce8e4-3680-4c6d-9950-1692cc26e673,Winter 2026,C,lecture (5 credits),Synchronous Online,"Monday, Wednesday",3:30 PM - 5:30 PM,,,,Elizabeth H Follmer,10744,42,42,,,,,2025-10-28 05:50:46.664,2025-10-28 05:50:46.664
f7c5012e-87cf-406f-9dfa-a84982424a09,dbdce8e4-3680-4c6d-9950-1692cc26e673,Winter 2026,D,lecture (5 credits),In-person,"Monday, Wednesday",11:00 AM - 1:00 PM,UWBB  building room  272,UWBB,272,Vivian Lu Xiao,21900,42,42,,,,,2025-10-28 05:50:46.736,2025-10-28 05:50:46.736
1a8ddf3b-a15e-4261-a9e4-b0518cd0fa04,f252fa65-6f19-4142-94f9-4bf36c031489,Winter 2026,A,lecture (5 credits),In-person,"Monday, Wednesday",3:30 PM - 5:30 PM,UWBB  building room  270,UWBB,270,Codrin Nedita,10745,42,42,,,,,2025-10-28 05:50:46.949,2025-10-28 05:50:46.949
c64c9db2-041d-43c4-abdc-3eace9968804,4759ac16-1822-4e58-b991-276ff7f16fc5,Winter 2026,A,lecture (5 credits),In-person,"Monday, Wednesday",11:00 AM - 1:00 PM,UW1  building room  261,UW1,261,,10746,30,30,,,,,2025-10-28 05:50:47.171,2025-10-28 05:50:47.171
f63d5861-0712-4d7e-885d-51ad3dab757e,4759ac16-1822-4e58-b991-276ff7f16fc5,Winter 2026,B,lecture (5 credits),In-person,"Monday, Wednesday",1:15 PM - 3:15 PM,UW1  building room  261,UW1,261,,10747,30,30,,,,,2025-10-28 05:50:47.245,2025-10-28 05:50:47.245
399cb896-078f-4326-b9f3-920e30e9269f,4759ac16-1822-4e58-b991-276ff7f16fc5,Winter 2026,C,lecture (5 credits),Hybrid,"Tuesday, Thursday",1:15 PM - 3:15 PM,UW2  building room  221,UW2,221,,10748,30,30,,,,,2025-10-28 05:50:47.325,2025-10-28 05:50:47.325
cb240ff3-0484-40fe-ac1c-df52ea9fc5a9,4759ac16-1822-4e58-b991-276ff7f16fc5,Winter 2026,D,lecture (5 credits),In-person,"Tuesday, Thursday",8:45 AM - 10:45 AM,UWBB  building room  230,UWBB,230,,10749,30,30,,,,,2025-10-28 05:50:47.395,2025-10-28 05:50:47.395
fe9ca5ee-bc2c-4c0c-8e46-e89dc19e65ae,4759ac16-1822-4e58-b991-276ff7f16fc5,Winter 2026,E,lecture (5 credits),Synchronous Online,"Monday, Wednesday",5:45 PM - 7:45 PM,,,,,10750,30,30,,,,,2025-10-28 05:50:47.467,2025-10-28 05:50:47.467
3747d81d-4739-4ee1-a799-b55d294ed408,2720334d-578c-4e1d-8083-3aab8d7a063c,Winter 2026,A,lecture (5 credits),In-person,"Monday, Wednesday",8:45 AM - 10:45 AM,UWBB  building room  230,UWBB,230,Camelia Bejan,10751,42,42,,,,,2025-10-28 05:50:47.679,2025-10-28 05:50:47.679
5c0d8cdf-1158-48ec-bf66-a89eca72dc56,2720334d-578c-4e1d-8083-3aab8d7a063c,Winter 2026,B,lecture (5 credits),In-person,"Monday, Wednesday",11:00 AM - 1:00 PM,INV  building room  111,INV,111,,10752,42,42,,,,,2025-10-28 05:50:47.75,2025-10-28 05:50:47.75
517cb4f0-2df2-443a-a7e9-4095ac4fe46c,2720334d-578c-4e1d-8083-3aab8d7a063c,Winter 2026,C,lecture (5 credits),In-person,"Monday, Wednesday",3:30 PM - 5:30 PM,UWBB  building room  240,UWBB,240,Camelia Bejan,10753,42,42,,,,,2025-10-28 05:50:47.821,2025-10-28 05:50:47.821
b72d4cbc-917f-41cd-bee0-67d211eedddf,2720334d-578c-4e1d-8083-3aab8d7a063c,Winter 2026,D,lecture (5 credits),Synchronous Online,"Monday, Wednesday",5:45 PM - 7:45 PM,,,,,10754,42,42,,,,,2025-10-28 05:50:47.893,2025-10-28 05:50:47.893
21fcaed3-8162-4330-94b2-142e00e7930e,f068c030-d79a-4eaf-a869-cc6c92c2857b,Winter 2026,A,lecture (5 credits),In-person,"Tuesday, Thursday",1:15 PM - 3:15 PM,UW2  building room  131,UW2,131,Kivalina Grove,10755,42,42,,,,,2025-10-28 05:50:48.112,2025-10-28 05:50:48.112
60af5767-d1aa-4e0b-8ece-0fcfb2d67157,f068c030-d79a-4eaf-a869-cc6c92c2857b,Winter 2026,B,lecture (5 credits),In-person,"Tuesday, Thursday",5:45 PM - 7:45 PM,INV  building room  134,INV,134,Ying Yang,10756,42,42,,,,,2025-10-28 05:50:48.184,2025-10-28 05:50:48.184
84ea3499-a814-4b83-95b8-915582cab735,f068c030-d79a-4eaf-a869-cc6c92c2857b,Winter 2026,C,lecture (5 credits),Synchronous Online,"Monday, Wednesday",8:00 PM - 10:00 PM,,,,Ying Yang,10757,42,42,,,,,2025-10-28 05:50:48.254,2025-10-28 05:50:48.254
a9e6966d-f0c3-4dbb-82fb-50d894893d73,f068c030-d79a-4eaf-a869-cc6c92c2857b,Winter 2026,D,lecture (5 credits),In-person,"Monday, Wednesday",8:45 AM - 10:45 AM,UWBB  building room  240,UWBB,240,Kivalina Grove,21901,42,42,,,,,2025-10-28 05:50:48.324,2025-10-28 05:50:48.324
e97b9da0-2a57-45dc-b254-73936c4694c1,057c5e94-902b-40c5-9a20-073aa15c88cf,Winter 2026,A,lecture (5 credits),In-person,"Monday, Wednesday",5:45 PM - 7:45 PM,UW2  building room  031,UW2,031,,10758,42,42,,,,,2025-10-28 05:50:48.549,2025-10-28 05:50:48.549
d123f4f4-1248-46b4-b087-9132f00e0c64,fe100c98-ebe0-4041-8e96-58949ce1160f,Winter 2026,A,lecture (5 credits),In-person,"Tuesday, Thursday",11:00 AM - 1:00 PM,UWBB  building room  270,UWBB,270,,10759,42,42,,,,,2025-10-28 05:50:48.764,2025-10-28 05:50:48.764
9f46486c-22e4-41dc-a932-541ccfa554ab,fe100c98-ebe0-4041-8e96-58949ce1160f,Winter 2026,B,lecture (5 credits),In-person,"Tuesday, Thursday",1:15 PM - 3:15 PM,UWBB  building room  270,UWBB,270,,10760,42,42,,,,,2025-10-28 05:50:48.835,2025-10-28 05:50:48.835
bca2bd58-10a8-46c8-8291-d67e2871d939,fe100c98-ebe0-4041-8e96-58949ce1160f,Winter 2026,C,lecture (5 credits),Synchronous Online,"Tuesday, Thursday",5:45 PM - 7:45 PM,,,,,10761,42,42,,,,,2025-10-28 05:50:48.909,2025-10-28 05:50:48.909
0f03031b-60bf-479e-89bb-e7605fe96f47,fe100c98-ebe0-4041-8e96-58949ce1160f,Winter 2026,D,lecture (5 credits),In-person,"Monday, Wednesday",3:30 PM - 5:30 PM,INV  building room  134,INV,134,,10762,42,42,,,,,2025-10-28 05:50:48.978,2025-10-28 05:50:48.978
deeacf12-8159-4f93-b5c3-38b88749a394,00d1f60c-0b83-4878-837b-18455468eb87,Winter 2026,A,lecture (5 credits),In-person,"Tuesday, Thursday",8:45 AM - 10:45 AM,UWBB  building room  272,UWBB,272,Joey Choi,10763,42,42,,,,,2025-10-28 05:50:49.199,2025-10-28 05:50:49.199
f0805b6f-7f2d-4610-8c38-c5f8305c525d,00d1f60c-0b83-4878-837b-18455468eb87,Winter 2026,B,lecture (5 credits),In-person,"Tuesday, Thursday",11:00 AM - 1:00 PM,UW1  building room  051,UW1,051,Solmaz Batebi,10764,42,42,,,,,2025-10-28 05:50:49.27,2025-10-28 05:50:49.27
ad36a13c-691a-4b8b-9d03-285529e135e7,00d1f60c-0b83-4878-837b-18455468eb87,Winter 2026,C,lecture (5 credits),Synchronous Online,"Tuesday, Thursday",8:00 PM - 10:00 PM,,,,Joey Choi,10765,42,42,,,,,2025-10-28 05:50:49.341,2025-10-28 05:50:49.341
6b3575d7-6022-4109-9248-5b4624348e8c,00d1f60c-0b83-4878-837b-18455468eb87,Winter 2026,D,lecture (5 credits),In-person,"Monday, Wednesday",5:45 PM - 7:45 PM,UWBB  building room  270,UWBB,270,Solmaz Batebi,21902,42,42,,,,,2025-10-28 05:50:49.411,2025-10-28 05:50:49.411
9c6a1139-bc0c-4703-bd5e-49b1652c761e,61fd3d36-7ac1-4798-990e-38c2079c631c,Winter 2026,A,lecture (5 credits),In-person,"Tuesday, Thursday",1:15 PM - 3:15 PM,UWBB  building room  272,UWBB,272,Lakshmana K. Krishna Moorthy,10766,42,42,,,,,2025-10-28 05:50:49.625,2025-10-28 05:50:49.625
abbe030b-70ae-4cb4-883a-02db68e45b7f,61fd3d36-7ac1-4798-990e-38c2079c631c,Winter 2026,B,lecture (5 credits),In-person,"Tuesday, Thursday",8:45 AM - 10:45 AM,UWBB  building room  272,UWBB,272,Lakshmana K. Krishna Moorthy,10767,42,42,,,,,2025-10-28 05:50:49.696,2025-10-28 05:50:49.696
ab633127-14e3-4c03-8e13-625535667eef,96bb86db-c13b-48d6-b765-7b99a730382e,Winter 2026,A,lecture (5 credits),In-person,"Tuesday, Thursday",5:45 PM - 7:45 PM,UWBB  building room  272,UWBB,272,Wei Li,10768,42,42,,,,,2025-10-28 05:50:49.909,2025-10-28 05:50:49.909
ecc0afe0-c32e-4408-97b4-79b175b3685c,96bb86db-c13b-48d6-b765-7b99a730382e,Winter 2026,B,lecture (5 credits),In-person,"Tuesday, Thursday",3:30 PM - 5:30 PM,UWBB  building room  272,UWBB,272,Wei Li,21903,42,42,,,,,2025-10-28 05:50:49.979,2025-10-28 05:50:49.979
3bed0b54-e159-4a81-9d38-c5cc3807cf8c,d16c789b-b886-4f1a-b95e-70ad17a0bbf5,Winter 2026,A,lecture (5 credits),In-person,"Tuesday, Thursday",3:30 PM - 5:30 PM,UW1  building room  221,UW1,221,Murgie Krishnan,10769,42,42,,,,,2025-10-28 05:50:50.196,2025-10-28 05:50:50.196
b2b444d5-13e8-40e2-b009-95a680948ba5,d16c789b-b886-4f1a-b95e-70ad17a0bbf5,Winter 2026,B,lecture (5 credits),In-person,"Tuesday, Thursday",8:00 PM - 10:00 PM,UW1  building room  210,UW1,210,,10770,42,42,,,,,2025-10-28 05:50:50.267,2025-10-28 05:50:50.267
d18079d1-0f28-4059-98aa-a9e821b5a6ec,b5a1f74b-433d-4af2-ac0d-602ddc6c5846,Winter 2026,A,lecture (5 credits),Hybrid,"Monday, Wednesday",8:45 AM - 10:45 AM,DISC  building room  252,DISC,252,,10771,42,42,,,,,2025-10-28 05:50:50.483,2025-10-28 05:50:50.483
1b6d5919-ea83-4dc1-b8e3-fdbde071bb3b,1b016efd-416c-4464-ba49-69c852c8957f,Winter 2026,A,lecture (5 credits),In-person,"Tuesday, Thursday",11:00 AM - 1:00 PM,UWBB  building room  240,UWBB,240,Ying Yang,10772,42,42,,,,,2025-10-28 05:50:50.694,2025-10-28 05:50:50.694
7b919553-fa4a-4ad1-aca3-d6cccd4ec066,1b016efd-416c-4464-ba49-69c852c8957f,Winter 2026,B,lecture (5 credits),In-person,"Tuesday, Thursday",1:15 PM - 3:15 PM,UWBB  building room  240,UWBB,240,Ying Yang,10773,42,42,,,,,2025-10-28 05:50:50.768,2025-10-28 05:50:50.768
53f51785-b09f-4b2b-86b8-5d5d5b38cdf7,183cb153-9bb3-4e79-b089-0c5228906ca8,Winter 2026,A,lecture (5 credits),In-person,"Tuesday, Thursday",11:00 AM - 1:00 PM,UWBB  building room  230,UWBB,230,Kara Wells,10774,42,42,,,,,2025-10-28 05:50:50.984,2025-10-28 05:50:50.984
8c5eb052-895c-425f-903d-c38083cfd499,183cb153-9bb3-4e79-b089-0c5228906ca8,Winter 2026,B,lecture (5 credits),In-person,"Tuesday, Thursday",1:15 PM - 3:15 PM,UWBB  building room  230,UWBB,230,Kara Wells,10775,42,42,,,,,2025-10-28 05:50:51.054,2025-10-28 05:50:51.054
1f1c2bb6-66d4-487c-8296-ddd74f8267d3,f70403f9-629a-4e72-8304-4d681597605f,Winter 2026,A,lecture (5 credits),In-person,"Tuesday, Thursday",11:00 AM - 1:00 PM,UW2  building room  240,UW2,240,Ceri Nishihara,10776,42,42,,,,,2025-10-28 05:50:51.27,2025-10-28 05:50:51.27
65ab519c-189d-4648-94b2-0d6a78db8ebf,f70403f9-629a-4e72-8304-4d681597605f,Winter 2026,B,lecture (5 credits),In-person,"Tuesday, Thursday",3:30 PM - 5:30 PM,UWBB  building room  270,UWBB,270,Ceri Nishihara,10777,42,42,,,,,2025-10-28 05:50:51.343,2025-10-28 05:50:51.343
18324e71-aa8a-43a1-a2f2-5619ad8bf502,2f49676a-4d18-434b-b84f-1b9df8aa27cd,Winter 2026,A,lecture (5 credits),In-person,"Tuesday, Thursday",5:45 PM - 7:45 PM,UW2  building room  131,UW2,131,,10778,42,42,,,,,2025-10-28 05:50:51.564,2025-10-28 05:50:51.564
89ef880c-3bba-4735-a6df-8457837fccef,ff6b4888-27b8-4973-8b97-953189eaa853,Winter 2026,A,lecture (5 credits),In-person,"Tuesday, Thursday",11:00 AM - 1:00 PM,UW1  building room  050,UW1,050,Andrea Anthony,10779,42,42,,,,,2025-10-28 05:50:51.776,2025-10-28 05:50:51.776
32537cc0-f99d-483d-8fec-f34dabd288db,ff6b4888-27b8-4973-8b97-953189eaa853,Winter 2026,B,lecture (5 credits),In-person,"Tuesday, Thursday",1:15 PM - 3:15 PM,UW1  building room  050,UW1,050,Andrea Anthony,10780,42,42,,,,,2025-10-28 05:50:51.847,2025-10-28 05:50:51.847
2146d902-217b-4362-98f4-172b6fe00faa,db627a61-530b-4b4e-9e88-080ee8302eab,Winter 2026,A,lecture (5 credits),In-person,"Tuesday, Thursday",1:15 PM - 3:15 PM,UW1  building room  051,UW1,051,Solmaz Batebi,10782,42,42,,,,,2025-10-28 05:50:52.062,2025-10-28 05:50:52.062
d3fe3849-bdb8-4362-a302-61c712e0ff62,3cd0dc2a-54e9-453d-b09e-16869e7bce5e,Winter 2026,A,lecture (5 credits),In-person,"Tuesday, Thursday",8:45 AM - 10:45 AM,UW1  building room  050,UW1,050,Andrea Anthony,21904,42,42,,,,,2025-10-28 05:50:52.273,2025-10-28 05:50:52.273
84bbec8f-dab8-4fb8-b56a-85e5eb01f9ff,aab7d310-faea-49b1-8d01-fe5c5806bab3,Winter 2026,A,lecture (5 credits),In-person,"Monday, Wednesday",1:15 PM - 3:15 PM,UWBB  building room  260,UWBB,260,Camelia Bejan,10783,8,8,,,,,2025-10-28 05:50:52.484,2025-10-28 05:50:52.484
f826694e-e87c-4f2a-b765-f013a24a7022,73e1749d-b368-4eb0-8bb7-7b822958284f,Winter 2026,A,lecture (5 credits),Hybrid,"Monday, Wednesday",8:45 AM - 10:45 AM,UW1  building room  050,UW1,050,,10784,42,42,,,,,2025-10-28 05:50:52.708,2025-10-28 05:50:52.708
d2dc10b7-6c0a-494f-9b56-68bcc2488da0,8927d172-c696-4450-908d-817ed7950256,Winter 2026,A,lecture (5 credits),In-person,"Tuesday, Thursday",11:00 AM - 1:00 PM,UWBB  building room  272,UWBB,272,Murgie Krishnan,10785,42,42,,,,,2025-10-28 05:50:52.93,2025-10-28 05:50:52.93
97650967-71d1-4cd7-90fe-083a5ece589a,60e88292-c1ac-4716-9bab-52c0e54c0a91,Winter 2026,A,lecture (5 credits),In-person,Saturday,9:00 AM - 1:00 PM,UWBB  building room  240,UWBB,240,Rajib Doogar,10786,30,30,,,,,2025-10-28 05:50:53.162,2025-10-28 05:50:53.162
dad0252c-0fe4-4b26-8b73-773e9395f144,8fd81c82-24e9-4325-a460-aad063f07011,Winter 2026,A,lecture (5 credits),In-person,"Monday, Wednesday",11:00 AM - 1:00 PM,UWBB  building room  230,UWBB,230,Brandon Edward Fleming,10787,42,42,,,,,2025-10-28 05:50:53.379,2025-10-28 05:50:53.379
5f58f464-0a49-4705-9a06-56f5193ff83d,8fd81c82-24e9-4325-a460-aad063f07011,Winter 2026,B,lecture (5 credits),In-person,"Monday, Wednesday",1:15 PM - 3:15 PM,UW1  building room  030,UW1,030,,10788,42,42,,,,,2025-10-28 05:50:53.451,2025-10-28 05:50:53.451
4cb58ab2-8b74-4138-96a3-c0718da34d45,8fd81c82-24e9-4325-a460-aad063f07011,Winter 2026,C,lecture (5 credits),In-person,"Monday, Wednesday",5:45 PM - 7:45 PM,UW1  building room  302,UW1,302,,10789,42,42,,,,,2025-10-28 05:50:53.521,2025-10-28 05:50:53.521
90a5b6d2-9bdb-4f80-a9ad-dc14404283f5,8e783514-da86-4b9f-b96c-eefdbc3d661c,Winter 2026,A,lecture (5 credits),In-person,"Monday, Wednesday",1:15 PM - 3:15 PM,UWBB  building room  240,UWBB,240,,10790,42,42,,,,,2025-10-28 05:50:53.732,2025-10-28 05:50:53.732
3715b05f-acfc-40fa-a449-066fbe04eec1,3341b783-561d-46d1-a6b9-75145b0db3ce,Winter 2026,A,lecture (5 credits),In-person,"Monday, Wednesday",3:30 PM - 5:30 PM,INV  building room  111,INV,111,,10791,42,42,,,,,2025-10-28 05:50:53.946,2025-10-28 05:50:53.946
7bf6b4c5-9305-43b4-b1c9-7bcb61deb887,b2b0e215-0715-4ed7-89e6-8c9ab01517fd,Winter 2026,A,lecture (5 credits),In-person,"Tuesday, Thursday",3:30 PM - 5:30 PM,UW2  building room  240,UW2,240,,10792,42,42,,,,,2025-10-28 05:50:54.162,2025-10-28 05:50:54.162
f550dc90-d1b5-4a54-a448-28b43b88ad7c,b2b0e215-0715-4ed7-89e6-8c9ab01517fd,Winter 2026,B,lecture (5 credits),In-person,"Tuesday, Thursday",5:45 PM - 7:45 PM,UW2  building room  240,UW2,240,,10793,42,42,,,,,2025-10-28 05:50:54.232,2025-10-28 05:50:54.232
3c20b804-6466-489f-ade0-e21bef43cd2b,77cd6f0b-a9da-4900-8b4b-631593affe44,Winter 2026,A,lecture (5 credits),Hybrid,"Tuesday, Thursday",3:30 PM - 5:30 PM,UW1  building room  040,UW1,040,David S. Shaw,10794,42,42,,,,,2025-10-28 05:50:54.447,2025-10-28 05:50:54.447
85b6856c-6f14-45d9-b9f5-24408381abfc,77cd6f0b-a9da-4900-8b4b-631593affe44,Winter 2026,B,lecture (5 credits),Hybrid,"Tuesday, Thursday",5:45 PM - 7:45 PM,UW1  building room  040,UW1,040,David S. Shaw,10795,42,42,,,,,2025-10-28 05:50:54.519,2025-10-28 05:50:54.519
96642e5e-f750-493e-8b0b-0d81a06ec96b,77cd6f0b-a9da-4900-8b4b-631593affe44,Winter 2026,C,lecture (5 credits),Hybrid,"Tuesday, Thursday",8:00 PM - 10:00 PM,UW1  building room  040,UW1,040,David S. Shaw,10796,42,42,,,,,2025-10-28 05:50:54.59,2025-10-28 05:50:54.59
0013532a-9f4a-49ec-85d6-bdcb90ea4767,0d8138cc-efa0-4e83-80ad-aff0a81915db,Winter 2026,A,lecture (5 credits),In-person,"Monday, Wednesday",3:30 PM - 5:30 PM,UWBB  building room  272,UWBB,272,Daniel Nielubowicz,10797,42,42,,,,,2025-10-28 05:50:54.805,2025-10-28 05:50:54.805
84379aa3-104c-4b09-b719-46562adb63bb,50d71982-e29b-43e1-a224-f538a757de4e,Winter 2026,A,lecture (5 credits),In-person,"Monday, Wednesday",5:45 PM - 7:45 PM,UW1  building room  210,UW1,210,,10798,42,42,,,,,2025-10-28 05:50:55.021,2025-10-28 05:50:55.021
193f2d34-bc89-4a6d-ac72-0f7aa91995cf,279b26b9-17dd-48f7-bbd7-586da4fc9e1c,Winter 2026,A,lecture (5 credits),In-person,"Monday, Wednesday",11:00 AM - 1:00 PM,UWBB  building room  240,UWBB,240,Kivalina Grove,21905,42,42,,,,,2025-10-28 05:50:55.234,2025-10-28 05:50:55.234
eafe5edf-a9e5-41ac-89bf-efc95049c0ba,279b26b9-17dd-48f7-bbd7-586da4fc9e1c,Winter 2026,B,lecture (5 credits),In-person,"Tuesday, Thursday",3:30 PM - 5:30 PM,UWBB  building room  230,UWBB,230,P.V. 'Sundar' Balakrishnan,21906,42,42,,,,,2025-10-28 05:50:55.306,2025-10-28 05:50:55.306
bb7017c2-7885-4168-bae9-a0c797170ff1,1d7f256d-13e1-40ec-a633-d151cc7dc72e,Winter 2026,A,lecture (4 credits),In-person,,,,,,,21908,40,40,,,,,2025-10-28 05:50:55.522,2025-10-28 05:50:55.522
688f3662-83d4-4666-a9a2-6fb6e5f1e204,13d5d99a-04d2-49a1-85bb-febf4960d29a,Winter 2026,A,lecture (4 credits),In-person,Monday,6:00 PM - 9:30 PM,UWBB  building room  240,UWBB,240,Rajib Doogar,10801,40,40,,,,,2025-10-28 05:50:55.735,2025-10-28 05:50:55.735
e2fa555d-77a3-40cd-a02e-a38df41e22fe,3a936700-bb26-474a-a56f-e0c268ae3faf,Winter 2026,A,lecture (4 credits),In-person,Wednesday,6:00 PM - 9:30 PM,UWBB  building room  230,UWBB,230,Juan Camilo Gomez,10803,40,40,,,,,2025-10-28 05:50:55.954,2025-10-28 05:50:55.954
0c757e4c-3124-4142-b7da-0a1881c2a2e7,9f1a31f2-3c70-4bfa-be68-77dc51274b31,Winter 2026,A,lecture (4 credits),In-person,Saturday,9:00 AM - 12:30 PM,UWBB  building room  230,UWBB,230,,10805,40,40,,,,,2025-10-28 05:50:56.164,2025-10-28 05:50:56.164
f30abd68-7d48-4913-95d3-0f7ed0535573,4b12b604-9365-4f9d-bb55-e7555e246eac,Winter 2026,A,lecture (4 credits),In-person,Monday,6:00 PM - 9:30 PM,UWBB  building room  272,UWBB,272,Brandon Edward Fleming,10806,40,40,,,,,2025-10-28 05:50:56.384,2025-10-28 05:50:56.384
fe9cbd15-7a07-4af2-b456-41a8aeeb3944,9173d474-29e2-424f-a74a-32b7daf827f0,Winter 2026,A,lecture (4 credits),In-person,Wednesday,6:00 PM - 9:30 PM,UWBB  building room  240,UWBB,240,,10807,40,40,,,,,2025-10-28 05:50:56.599,2025-10-28 05:50:56.599
30a64835-63a3-4543-a8e5-3b183513e67c,1c7eaf99-5fcb-4af6-b084-420605beb4aa,Winter 2026,A,lecture (4 credits),Hybrid,Thursday,6:00 PM - 9:30 PM,UW2  building room  305,UW2,305,,10808,40,40,,,,,2025-10-28 05:50:56.814,2025-10-28 05:50:56.814
eaeb09a0-766c-4bd4-b17f-839295103a7a,8104dfc9-3cdc-47e9-882e-a0eea7093f05,Winter 2026,A,lecture (4 credits),In-person,Tuesday,6:00 PM - 9:30 PM,UWBB  building room  270,UWBB,270,,10809,40,40,,,,,2025-10-28 05:50:57.027,2025-10-28 05:50:57.027
27932100-0fb1-492c-a648-a74cafa0cf25,849c043d-1106-449b-9ab5-fb0b5583cc79,Winter 2026,A,independent study (1-4 credit),In-person,,,,,,,10810,10,10,,,,,2025-10-28 05:50:57.243,2025-10-28 05:50:57.243
a5abe9fd-ae62-4b9e-8fd0-bf89366b8f92,45ba9d5a-8867-4eb1-bd7a-dc257a381ccb,Winter 2026,A,independent study (1-6 credit),In-person,,,,,,,10811,10,10,,,,,2025-10-28 05:50:57.469,2025-10-28 05:50:57.469
3c310e8c-8553-4527-b437-964f61098f58,e0a7d717-8a2f-47d4-a077-caca4d40816b,Winter 2026,A,lecture (5 credits),In-person,"Monday, Wednesday",11:00 AM - 1:00 PM,UWBB  building room  270,UWBB,270,Alejandro Francetich,10688,42,42,,,,,2025-10-28 05:50:57.684,2025-10-28 05:50:57.684
77e924aa-00d2-4ad8-9ab9-d2619b689a64,a85c7750-2b23-4de1-96cd-8510dde93b3d,Winter 2026,A,lecture (5 credits),In-person,"Monday, Wednesday",1:15 PM - 3:15 PM,UWBB  building room  260,UWBB,260,Camelia Bejan,10689,16,16,,,,,2025-10-28 05:50:57.967,2025-10-28 05:50:57.967
0eaa033e-26ed-465d-ac4c-52e056cfc5c7,bb0d87b2-d82c-4705-830b-a82befd35fcc,Winter 2026,A,lecture (5 credits),In-person,Tuesday,11:00 AM - 1:00 PM,DISC  building room  252,DISC,252,Katja A Koehnlein,10913,60,60,,,,,2025-10-28 05:50:58.181,2025-10-28 05:50:58.181
3b6abdd9-f325-42e0-8932-0890ff8fd766,bb0d87b2-d82c-4705-830b-a82befd35fcc,Winter 2026,B,lecture (5 credits),In-person,Wednesday,11:00 AM - 1:00 PM,DISC  building room  252,DISC,252,frederick Douglass h alcorn,10914,60,60,,,,,2025-10-28 05:50:58.25,2025-10-28 05:50:58.25
e8106eb4-3b21-49dc-bc90-d57bf34806ff,b79b3a0f-eb7f-4e3f-b9fb-26852e09cd4a,Winter 2026,A,lecture (5 credits),Asynchronous Online,,,,,,Natasha H. Merchant,10915,60,60,,,,,2025-10-28 05:50:58.462,2025-10-28 05:50:58.462
153ad431-cc67-4e00-a405-8b74dd07e76b,b79b3a0f-eb7f-4e3f-b9fb-26852e09cd4a,Winter 2026,B,lecture (5 credits),Hybrid,Monday,11:00 AM - 1:00 PM,DISC  building room  252,DISC,252,frederick Douglass h alcorn,10916,60,60,,,,,2025-10-28 05:50:58.534,2025-10-28 05:50:58.534
f3dc942d-49f4-404a-9e0f-f778d317b8a9,78cca662-1970-43aa-8363-09f5adb857fc,Winter 2026,A,lecture (5 credits),Synchronous Online,Wednesday,5:45 PM - 7:45 PM,,,,Sooz Desha Stahl,10917,60,60,,,,,2025-10-28 05:50:58.749,2025-10-28 05:50:58.749
